1	2	3	4	5	6	7	8
NonRel	has clinically significant cardiac disease , including : myocardial infarction within @NUMBER year before cycle @NUMBER , day @NUMBER , or unstable or uncontrolled disease / condition related to or affecting cardiac function ( eg , [s1] unstable angina [e1] , congestive heart failure , new york heart association class iii-iv )	has clinically significant cardiac disease , including : myocardial infarction within @NUMBER year before cycle @NUMBER , day @NUMBER , or unstable or uncontrolled disease / condition related to or affecting cardiac function ( eg , unstable angina , [s2] congestive heart failure [e2] , new york heart association class iii-iv )	chronic_disease	chronic_disease	1218_4	1218_5	1218.0
NonRel	has clinically significant cardiac disease , including : myocardial infarction within @NUMBER year before cycle @NUMBER , day @NUMBER , or unstable or uncontrolled disease / condition related to or affecting cardiac function ( eg , unstable angina , [s1] congestive heart failure [e1] , new york heart association class iii-iv )	has clinically significant cardiac disease , including : myocardial infarction within @NUMBER year before cycle @NUMBER , day @NUMBER , or unstable or uncontrolled disease / condition related to or affecting cardiac function ( eg , unstable angina , congestive heart failure , [s2] new york heart association class iii-iv [e2] )	chronic_disease	chronic_disease	1218_5	1218_6	1218.0
NonRel	has known [s1] chronic obstructive pulmonary disease ( copd ) [e1] with a forced expiratory volume in @NUMBER second ( fev1 ) < @NUMBER % of predicted normal	has known chronic obstructive pulmonary disease ( copd ) with a [s2] forced expiratory volume in @NUMBER second ( fev1 ) [e2] < @NUMBER % of predicted normal	chronic_disease	clinical_variable	1219_0	1219_1	1219.0
NonRel	has received a cumulative dose of corticosteroids more than the equivalent of ≥ [s1] @NUMBER mg [e1] of prednisone within the @NUMBER week period before cycle @NUMBER , day @NUMBER	has received a cumulative dose of corticosteroids more than the equivalent of ≥ @NUMBER mg of prednisone within the [s2] @NUMBER week [e2] period before cycle @NUMBER , day @NUMBER	lower_bound	upper_bound	1220_1	1220_2	1220.0
hasValue	provided there is no active [s1] graft-versus-host disease ( gvhd ) [e1] > grade @NUMBER	provided there is no active graft-versus-host disease ( gvhd ) > [s2] grade @NUMBER [e2]	clinical_variable	lower_bound	1221_0	1221_1	1221.0
hasValue	[s1] expected survival [e1] ≥ @NUMBER months	expected survival ≥ [s2] @NUMBER months [e2]	clinical_variable	lower_bound	1222_0	1222_1	1222.0
hasValue	[s1] gleason score [e1] ≥ @NUMBER at initial diagnosis	gleason score ≥ [s2] @NUMBER [e2] at initial diagnosis	clinical_variable	lower_bound	1223_0	1223_1	1223.0
NonRel	sufficient bone marrow reserve as indicated by ; [s1] granulocyte count [e1] ≥ @NUMBER / mm3 , platelet count ≥ @NUMBER / mm3	sufficient bone marrow reserve as indicated by ; granulocyte count ≥ @NUMBER / mm3 , [s2] platelet count [e2] ≥ @NUMBER / mm3	clinical_variable	clinical_variable	1224_0	1224_2	1224.0
NonRel	sufficient bone marrow reserve as indicated by ; granulocyte count ≥ [s1] @NUMBER / mm3 [e1] , platelet count ≥ @NUMBER / mm3	sufficient bone marrow reserve as indicated by ; granulocyte count ≥ @NUMBER / mm3 , platelet count ≥ [s2] @NUMBER / mm3 [e2]	lower_bound	lower_bound	1224_1	1224_3	1224.0
NonRel	history of ctcae v4 [s1] grade @NUMBER [e1] or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) grade @NUMBER proctitis attributed to radiation	history of ctcae v4 grade @NUMBER or greater or persistent ( > [s2] @NUMBER [e2] separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) grade @NUMBER proctitis attributed to radiation	lower_bound	lower_bound	1225_1	1225_2	1225.0
NonRel	history of ctcae v4 grade @NUMBER or greater or persistent ( > [s1] @NUMBER [e1] separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) grade @NUMBER proctitis attributed to radiation	history of ctcae v4 grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than [s2] @NUMBER months [e2] after initiation of medical intervention ) grade @NUMBER proctitis attributed to radiation	lower_bound	lower_bound	1225_2	1225_3	1225.0
NonRel	history of [s1] ctcae v4 [e1] grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) grade @NUMBER proctitis attributed to radiation	history of ctcae v4 grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of [s2] medical intervention [e2] ) grade @NUMBER proctitis attributed to radiation	clinical_variable	treatment	1225_0	1225_4	1225.0
NonRel	history of ctcae v4 grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of [s1] medical intervention [e1] ) grade @NUMBER proctitis attributed to radiation	history of ctcae v4 grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) [s2] grade @NUMBER proctitis [e2] attributed to radiation	treatment	chronic_disease	1225_4	1225_5	1225.0
NonRel	history of ctcae v4 grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) [s1] grade @NUMBER proctitis [e1] attributed to radiation	history of ctcae v4 grade @NUMBER or greater or persistent ( > @NUMBER separate episode or symptoms lasting more than @NUMBER months after initiation of medical intervention ) grade @NUMBER proctitis attributed to [s2] radiation [e2]	chronic_disease	treatment	1225_5	1225_6	1225.0
hasValue	total [s1] bilirubin [e1] ≤ @NUMBER mg / dl	total bilirubin ≤ [s2] @NUMBER mg / dl [e2]	clinical_variable	upper_bound	1226_0	1226_1	1226.0
hasValue	patient has an [s1] eastern cooperative oncology group ( ecog ) performance status [e1] ≤ @NUMBER	patient has an eastern cooperative oncology group ( ecog ) performance status ≤ [s2] @NUMBER [e2]	clinical_variable	upper_bound	1227_0	1227_1	1227.0
NonRel	[s1] refractory [e1] / relapsed aml following ≥ @NUMBER prior therapies ( arms @NUMBER a & @NUMBER a )	refractory / [s2] relapsed aml [e2] following ≥ @NUMBER prior therapies ( arms @NUMBER a & @NUMBER a )	cancer	cancer	1228_0	1228_1	1228.0
NonRel	refractory / [s1] relapsed aml [e1] following ≥ @NUMBER prior therapies ( arms @NUMBER a & @NUMBER a )	refractory / relapsed aml following ≥ @NUMBER [s2] prior therapies [e2] ( arms @NUMBER a & @NUMBER a )	cancer	treatment	1228_1	1228_3	1228.0
NonRel	age [s1] @NUMBER [e1] and @NUMBER years	age @NUMBER and [s2] @NUMBER years [e2]	lower_bound	upper_bound	1230_1	1230_2	1230.0
hasTemp	in past month , > [s1] @NUMBER days / week [e1] with asthma symptoms	in past month , > @NUMBER days / week with [s2] asthma [e2] symptoms	lower_bound	chronic_disease	1232_0	1232_1	1232.0
hasValue	[s1] aged [e1] ≥ @NUMBER years of all ethnicities	aged ≥ [s2] @NUMBER years [e2] of all ethnicities	age	lower_bound	1233_0	1233_1	1233.0
NonRel	gfr [s1] @NUMBER [e1] - @NUMBER ml / min 1.73m2	gfr @NUMBER - [s2] @NUMBER ml / min 1.73m2 [e2]	lower_bound	upper_bound	1234_1	1234_2	1234.0
hasValue	[s1] gfr [e1] < @NUMBER ml / min 1.73m2	gfr < [s2] @NUMBER ml / min 1.73m2 [e2]	clinical_variable	upper_bound	1235_0	1235_1	1235.0
hasTemp	[s1] anti-vegf injections [e1] in the index eye @NUMBER months prior to enrollment	anti-vegf injections in the index eye [s2] @NUMBER months prior [e2] to enrollment	treatment	upper_bound	1237_0	1237_1	1237.0
NonRel	confirmed active anti-vegf injections ( a minimum of [s1] @NUMBER [e1] injections in the past @NUMBER months , a total of @NUMBER injections maximum ) in the index eye	confirmed active anti-vegf injections ( a minimum of @NUMBER injections in the [s2] past @NUMBER months [e2] , a total of @NUMBER injections maximum ) in the index eye	lower_bound	upper_bound	1238_1	1238_2	1238.0
NonRel	confirmed active anti-vegf injections ( a minimum of @NUMBER injections in the [s1] past @NUMBER months [e1] , a total of @NUMBER injections maximum ) in the index eye	confirmed active anti-vegf injections ( a minimum of @NUMBER injections in the past @NUMBER months , a total of [s2] @NUMBER [e2] injections maximum ) in the index eye	upper_bound	upper_bound	1238_2	1238_3	1238.0
NonRel	hva < [s1] @NUMBER / @NUMBER [e1] to ≥ @NUMBER / @NUMBER in the index eye	hva < @NUMBER / @NUMBER to ≥ [s2] @NUMBER / @NUMBER [e2] in the index eye	upper_bound	lower_bound	1239_1	1239_2	1239.0
hasValue	[s1] visual ability [e1] estimates as measured by ≥ @NUMBER goals identified on the activity inventory as important and with at least slight difficulty	visual ability estimates as measured by ≥ [s2] @NUMBER goals [e2] identified on the activity inventory as important and with at least slight difficulty	clinical_variable	lower_bound	1240_0	1240_1	1240.0
NonRel	acute [s1] hypovolemic shock [e1] that is unresponsive to transfusion of @NUMBER or more units of red blood cells ( rbc 's )	acute hypovolemic shock that is unresponsive to transfusion of @NUMBER or more units of [s2] red blood cells ( rbc 's ) [e2]	chronic_disease	clinical_variable	1241_0	1241_2	1241.0
NonRel	[s1] life expectancy [e1] of at least @NUMBER days based on lack of severe or terminal comorbidity as judged by the generalist or subspecialist caring for the patient	life expectancy of at least @NUMBER days based on lack of [s2] severe or terminal comorbidity [e2] as judged by the generalist or subspecialist caring for the patient	clinical_variable	chronic_disease	1242_0	1242_2	1242.0
NonRel	severe [s1] coagulopathy [e1] or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	severe coagulopathy or [s2] thrombocytopenia [e2] despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	chronic_disease	chronic_disease	1243_0	1243_1	1243.0
NonRel	severe coagulopathy or [s1] thrombocytopenia [e1] despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g [s2] persistent international normalized ratio [ inr ] [e2] > @NUMBER , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	chronic_disease	clinical_variable	1243_1	1243_2	1243.0
NonRel	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g [s1] persistent international normalized ratio [ inr ] [e1] > @NUMBER , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , [s2] platelet count [e2] < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	clinical_variable	clinical_variable	1243_2	1243_4	1243.0
NonRel	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > [s1] @NUMBER [e1] , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < [s2] @NUMBER [e2] , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	lower_bound	upper_bound	1243_3	1243_5	1243.0
NonRel	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , [s1] platelet count [e1] < @NUMBER , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < @NUMBER , a [s2] partial thromboplastin time [ ptt ] [e2] greater than @NUMBER x upper limit of normal )	clinical_variable	clinical_variable	1243_4	1243_6	1243.0
NonRel	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < [s1] @NUMBER [e1] , a partial thromboplastin time [ ptt ] greater than @NUMBER x upper limit of normal )	severe coagulopathy or thrombocytopenia despite attempted reversal with transfusion of blood products ( e.g persistent international normalized ratio [ inr ] > @NUMBER , platelet count < @NUMBER , a partial thromboplastin time [ ptt ] greater than [s2] @NUMBER x upper limit of normal [e2] )	upper_bound	lower_bound	1243_5	1243_7	1243.0
